onset_s,wave_type
57670.273999999976,N
57670.793999999994,A
57671.542000000016,N
57672.157999999996,N
57672.81400000001,N
57673.495999999985,N
57674.15399999998,N
57674.815,N
57675.44500000001,N
57676.07500000001,N
57676.696999999986,N
57677.30800000002,N
57677.909999999974,N
57678.50799999997,N
57679.110999999975,N
57679.75,N
57680.39600000001,N
57681.03999999998,N
57681.705000000016,N
57682.37300000002,N
57683.081999999995,N
57683.75299999997,N
57684.413,N
57685.06900000002,N
57685.71899999998,N
57686.38199999998,N
57687.05800000002,N
57687.734,N
57688.41499999998,N
57689.087,N
57689.706999999995,N
57690.34600000002,N
57691.016,N
57691.69099999999,N
57692.36499999999,N
57692.995999999985,N
57693.60499999998,N
57694.234,N
57694.86699999997,N
57695.52000000002,N
57696.20000000001,N
57696.88699999999,N
57697.56900000002,N
57698.245999999985,N
57698.87300000002,N
57699.49199999997,N
57700.10499999998,N
57700.71100000001,N
57704.424,N
57705.04999999999,N
57705.648999999976,N
57706.228,N
57706.811999999976,N
57707.36800000002,N
57707.928000000014,N
57708.48200000002,N
57709.02100000001,N
57709.580000000016,N
57710.12300000002,N
57710.65100000001,N
57711.19199999998,N
57711.717000000004,N
57712.25699999998,N
57712.803000000014,N
57713.34499999997,N
57713.870999999985,N
57714.39600000001,N
57714.937999999966,N
57715.49199999997,N
57716.043999999994,N
57716.59999999998,N
57717.14799999999,N
57717.72200000001,N
57718.33399999997,N
57718.93199999997,N
57719.522,N
57720.100999999966,N
57720.717000000004,N
57721.36499999999,N
57722.016,N
57722.67499999999,N
57723.31699999998,N
57723.93599999999,N
57724.553000000014,N
57725.14600000001,N
57725.71899999998,N
57726.274999999965,N
57726.85200000001,N
57727.407999999996,N
57727.53700000001,A
57727.975999999966,N
57728.55699999997,N
57729.17300000001,N
57729.80599999998,N
57730.446999999986,N
57731.09499999997,N
57731.744999999995,N
57732.36499999999,N
57732.98099999997,N
57733.609999999986,N
57734.261,N
57734.859999999986,N
57735.47100000002,N
57736.073999999964,N
57736.69500000001,N
57737.342000000004,N
57737.99800000002,N
57738.63199999998,N
57739.28100000002,N
57739.93599999999,N
57740.59600000002,N
57741.22100000002,N
57741.82699999999,N
57742.417000000016,N
57743.023999999976,N
57743.603,N
57744.201,N
57744.82899999997,N
57745.52000000002,N
57746.22399999999,N
57746.92699999997,N
57747.60399999999,N
57748.245999999985,N
57748.859,N
57749.457999999984,N
57750.06400000001,N
57750.70199999999,N
57751.41399999999,N
57752.12599999999,N
57752.772,N
57753.43199999997,N
57754.06799999997,N
57754.69199999998,N
57755.32699999999,N
57755.97999999998,N
57756.611999999965,N
57757.23200000002,N
57757.848,N
57758.47999999998,N
57759.13299999997,N
57759.78200000001,N
57760.43099999998,N
57761.071999999986,N
57761.744999999995,N
57762.45199999999,N
57763.23200000002,N
57763.948999999964,N
57764.668000000005,N
57765.397,N
57766.141,N
57766.81699999998,N
57767.47999999998,N
57768.14500000002,N
57768.777,N
57769.380999999994,N
57769.99099999998,N
57770.58799999999,N
57771.19199999998,N
57771.78600000002,N
57772.39600000001,N
57773.042000000016,N
57773.67200000002,N
57774.311999999976,N
57774.94500000001,N
57775.58999999997,N
57776.21899999998,N
57776.86300000001,N
57777.53100000002,N
57778.234,N
57778.91200000001,N
57779.63899999997,N
57780.34499999997,N
57781.016,N
57781.71000000002,N
57782.40700000001,N
57782.994000000006,A
57783.69099999999,N
57784.32000000001,N
57784.946999999986,N
57785.60399999999,N
57786.26799999998,N
57787.023999999976,N
57787.73099999997,N
57788.38199999998,N
57789.05199999997,N
57789.793999999994,N
57790.543999999994,N
57791.31799999997,N
57792.082999999984,N
57792.841000000015,N
57793.57500000001,N
57794.261,N
57794.95299999998,N
57795.68099999998,N
57796.48099999997,N
57797.360999999975,N
57798.28100000002,N
57799.06400000001,N
57799.782999999996,N
57800.516,N
57801.26699999999,N
57802.02000000002,N
57802.73800000001,N
57803.46799999999,N
57804.20199999999,N
57804.880999999994,N
57805.543999999994,N
57806.19199999998,N
57806.830000000016,N
57807.45299999998,N
57808.098,N
57808.75199999998,N
57809.45899999997,N
57810.206999999995,N
57810.92599999998,N
57811.61699999997,N
57812.33799999999,N
57813.06799999997,N
57813.85599999997,N
57814.620999999985,N
57815.33399999997,N
57816.00199999998,N
57816.66399999999,N
57817.36499999999,N
57818.076,N
57818.81,N
57819.542000000016,N
57820.255999999994,N
57820.99800000002,N
57821.73999999999,N
57822.473,N
57823.234999999986,N
57824.02899999998,N
57824.82000000001,N
57825.56599999999,N
57826.33999999997,N
57827.081000000006,N
57827.793000000005,N
57828.475999999966,N
57829.129000000015,N
57829.77299999999,N
57830.39500000002,N
57831.022,N
57831.64399999997,N
57832.299,N
57832.93900000001,N
57833.620999999985,N
57834.30800000002,N
57835.015000000014,N
57835.707999999984,N
57836.380000000005,N
57837.120999999985,N
57837.89799999999,N
57838.66499999998,N
57839.49199999997,N
57840.33399999997,N
57841.186999999976,N
57841.947999999975,N
57842.649999999965,N
57843.402,N
57844.14500000002,N
57844.870999999985,N
57845.55499999999,N
57846.266,N
57846.94500000001,N
57847.61800000002,N
57848.24199999997,N
57848.908999999985,N
57849.581999999995,N
57850.31099999999,N
57851.00299999997,N
57851.659999999974,N
57852.34399999998,N
57853.05599999998,N
57853.78100000002,N
57854.46399999998,N
57855.15600000002,N
57855.86800000002,N
57856.603,N
57857.29999999999,N
57857.973,N
57858.668000000005,N
57859.36699999997,N
57859.701,A
57860.06699999998,N
57860.71000000002,N
57861.37300000002,N
57861.996999999974,N
57862.63799999998,N
57863.26299999998,N
57863.91499999998,N
57864.55900000001,N
57865.216000000015,N
57865.88299999997,N
57866.572999999975,N
57867.21100000001,N
57867.850999999966,N
57868.49199999997,N
57869.18199999997,N
57869.842000000004,N
57870.495999999985,N
57871.18199999997,N
57871.82699999999,N
57872.47100000002,N
57873.140000000014,N
57873.804000000004,N
57874.445999999996,N
57875.062999999966,N
57875.734999999986,N
57876.369999999995,N
57877.01299999998,N
57877.64199999999,N
57878.299,N
57878.909999999974,N
57879.54099999997,N
57880.14799999999,N
57880.75199999998,N
57881.359,N
57881.966000000015,N
57882.581999999995,N
57883.21499999997,N
57883.89299999998,N
57884.58999999997,N
57885.299,N
57886.01699999999,N
57886.72899999999,N
57887.399999999965,N
57888.070999999996,N
57888.76199999999,N
57889.466000000015,N
57890.18300000002,N
57890.861999999965,N
57891.581000000006,N
57892.293000000005,N
57893.05099999998,N
57893.76899999997,N
57894.043000000005,N
57894.46100000001,N
57895.14299999998,N
57895.82699999999,N
57896.565,N
57897.29599999997,N
57898.00299999997,N
57898.706999999995,N
57899.36599999998,N
57900.027,N
57900.66100000002,N
57901.292000000016,N
57901.918000000005,N
57902.56400000001,N
57903.236999999965,N
57903.97200000001,N
57904.71100000001,N
57905.456000000006,N
57906.13199999998,N
57906.811999999976,N
57907.48999999999,N
57908.17099999997,N
57908.85399999999,N
57909.515000000014,N
57910.17099999997,N
57910.85800000001,N
57911.524999999965,N
57912.201,N
57912.861999999965,N
57913.50900000002,N
57914.152,N
57914.80499999999,N
57915.455000000016,N
57916.06699999998,N
57916.68599999999,N
57917.30099999998,N
57917.928000000014,N
57918.59399999998,N
57919.21399999998,N
57919.842000000004,N
57920.45199999999,N
57921.062999999966,N
57921.685,N
57922.304000000004,N
57922.90399999998,N
57923.49199999997,N
57924.08500000002,N
57924.69,N
57925.31900000002,N
57925.92300000001,N
57926.527,N
57927.130999999994,N
57927.77000000002,N
57928.42200000002,N
57929.062999999966,N
57929.68300000002,N
57930.341000000015,N
57931.01299999998,N
57931.679000000004,N
57932.294999999984,N
57932.96000000002,N
57933.600999999966,N
57934.244999999995,N
57934.87599999999,N
57935.489,N
57936.10700000002,N
57936.72899999999,N
57937.35599999997,N
57937.94199999998,N
57938.629000000015,N
57939.33600000001,N
57940.022,N
57940.68900000001,N
57941.359,N
57942.038,N
57942.72399999999,N
57943.39199999999,N
57944.05599999998,N
57944.74900000001,N
57945.44299999997,N
57946.13299999997,N
57946.831999999995,N
57947.56599999999,N
57948.27000000002,N
57948.97700000001,N
57949.706999999995,N
57950.44500000001,N
57951.140000000014,N
57951.84700000001,N
57952.53100000002,N
57953.18400000001,N
57953.841000000015,N
57954.52799999999,N
57955.228,N
57955.913,N
57956.571999999986,N
57957.261,N
57957.967000000004,N
57958.67999999999,N
57959.35399999999,N
57960.071999999986,N
57960.792000000016,N
57961.47999999998,N
57962.14199999999,N
57962.822999999975,N
57963.489,N
57964.12300000002,N
57964.75799999997,N
57965.39399999997,N
57966.023999999976,N
57966.648999999976,N
57967.25799999997,N
57967.871999999974,N
57968.47499999998,N
57969.09399999998,N
57969.72700000001,N
57970.19,N
57970.40499999997,N
57971.54800000001,N
57972.149999999965,N
57972.494999999995,N
57973.141,N
57973.75299999997,N
57974.391,N
57974.996999999974,N
57975.620999999985,N
57976.26399999997,N
57976.936999999976,N
57977.59499999997,N
57978.26899999997,N
57978.984999999986,N
57979.71299999999,N
57980.42499999999,N
57981.111999999965,N
57981.826,N
57982.534999999974,N
57983.24800000002,N
57983.91499999998,N
57984.600999999966,N
57985.282999999996,N
57985.995999999985,N
57986.687999999966,N
57987.34399999998,N
57987.984999999986,N
57989.277,N
57989.91399999999,N
57990.53899999999,N
57991.16499999998,N
57991.80699999997,N
57992.47999999998,N
57993.12799999997,N
57993.744999999995,N
57994.40600000002,N
57995.080000000016,N
57995.761,N
57996.43300000002,N
57997.140000000014,N
57997.83600000001,N
57998.543000000005,N
57999.20000000001,N
57999.859999999986,N
58000.494999999995,N
58001.10800000001,N
58001.73099999997,N
58002.36300000001,N
58003.00299999997,N
58003.61599999998,N
58004.245999999985,N
58004.908999999985,N
58005.57899999997,N
58006.255999999994,N
58006.899999999965,N
58007.523999999976,N
58008.152,N
58008.811999999976,N
58009.46899999998,N
58010.16499999998,N
58010.84700000001,N
58011.50299999997,N
58012.169999999984,N
58012.81900000002,N
58013.456999999995,N
58014.111999999965,N
58015.40700000001,N
58016.02899999998,N
58016.67099999997,N
58017.30800000002,N
58017.935,N
58018.55099999998,N
58019.15499999997,N
58019.773999999976,N
58020.36699999997,N
58020.96000000002,N
58021.54700000002,N
58022.12400000001,N
58022.74900000001,N
58023.34700000001,N
58023.98300000001,N
58024.582999999984,N
58025.187999999966,N
58025.81599999999,N
58026.47200000001,N
58027.11800000002,N
58027.75,N
58028.380999999994,N
58029.00299999997,N
58029.59899999999,N
58030.01799999998,N
58030.784999999974,N
58031.38199999998,N
58031.996999999974,N
58032.63199999998,N
58033.25099999999,N
58033.85800000001,N
58034.451,N
58035.06599999999,N
58035.696999999986,N
58036.380000000005,N
58036.95899999997,N
58037.581000000006,N
58038.195999999996,N
58038.81,N
58039.424,N
58040.02100000001,N
58040.62699999998,N
58041.22399999999,N
58041.815,N
58042.40299999999,N
58043.01799999998,N
58043.70199999999,N
58044.417000000016,N
58045.15700000001,N
58045.897,N
58046.55099999998,N
58047.19199999998,N
58047.83999999997,N
58048.515000000014,N
58049.16100000002,N
58049.859999999986,N
58050.47100000002,N
58051.06400000001,N
58051.66399999999,N
58052.25199999998,N
58052.85499999998,N
58053.44400000002,N
58054.03999999998,N
58054.62699999998,N
58055.23099999997,N
58055.84499999997,N
58056.455000000016,N
58057.06,N
58057.67599999998,N
58058.294999999984,N
58058.92499999999,N
58059.565,N
58060.186999999976,N
58060.81699999998,N
58061.47200000001,N
58062.12400000001,N
58062.76000000001,N
58063.38899999997,N
58064.005999999994,N
58064.64399999997,N
58065.28899999999,N
58065.956999999995,N
58066.59600000002,N
58067.235999999975,N
58067.89500000002,N
58068.561999999976,N
58069.21299999999,N
58069.85700000002,N
58070.51699999999,N
58071.20399999997,N
58071.891,N
58072.562999999966,N
58073.235999999975,N
58073.92499999999,N
58074.611999999965,N
58075.292000000016,N
58075.94500000001,N
58076.61800000002,N
58077.418999999994,N
58078.159999999974,N
58078.88799999998,N
58079.58999999997,N
58080.29800000001,N
58080.99300000002,N
58081.668999999994,N
58082.34700000001,N
58083.024999999965,N
58083.716000000015,N
58084.53100000002,N
58085.32000000001,N
58086.05499999999,N
58086.745999999985,N
58087.41100000002,N
58088.043999999994,N
58088.658999999985,N
58089.25799999997,N
58089.84399999998,N
58090.428000000014,N
58091.0,N
58091.56900000002,N
58092.159999999974,N
58092.774999999965,N
58093.386,N
58093.97700000001,N
58094.59499999997,N
58095.23300000001,N
58095.880000000005,N
58096.50099999999,N
58097.10800000001,N
58097.706999999995,N
58098.30800000002,N
58098.924,N
58099.54099999997,N
58100.157999999996,N
58100.761,N
58101.360999999975,N
58101.98099999997,N
58102.629000000015,N
58103.27999999997,N
58103.90499999997,N
58104.522,N
58105.15499999997,N
58105.81099999999,N
58106.49800000002,N
58107.152,N
58107.799,N
58108.45299999998,N
58109.109999999986,N
58109.77799999999,N
58110.43099999998,N
58111.081000000006,N
58111.73099999997,N
58112.39199999999,N
58113.03999999998,N
58113.687999999966,N
58114.320999999996,N
58114.93599999999,N
58115.54700000002,N
58116.16200000001,N
58116.784999999974,N
58117.42999999999,N
58118.07799999998,N
58118.71499999997,N
58119.37599999999,N
58120.044999999984,N
58120.716000000015,N
58121.375,N
58122.032999999996,N
58122.71999999997,N
58123.42300000001,N
58124.111999999965,N
58124.794999999984,N
58125.486999999965,N
58126.18900000001,N
58126.875,N
58127.53200000001,N
58128.20000000001,N
58128.87300000002,N
58129.549,N
58130.23099999997,N
58130.93400000001,N
58131.62599999999,N
58132.320999999996,N
58132.994000000006,N
58133.659999999974,N
58134.37400000001,N
58135.05900000001,N
58135.72999999998,N
58136.413,N
58137.09499999997,N
58137.75799999997,N
58138.40600000002,N
58139.070999999996,N
58139.74099999998,N
58140.39600000001,N
58141.06900000002,N
58141.761,N
58142.44500000001,N
58143.12400000001,N
58143.794999999984,N
58144.46899999998,N
58145.19,N
58145.92300000001,N
58146.64299999998,N
58147.36300000001,N
58148.09999999998,N
58148.848,N
58149.59499999997,N
58150.35499999998,N
58151.111999999965,N
58151.90100000001,N
58152.610999999975,N
58153.30199999997,N
58154.00799999997,N
58154.73800000001,N
58155.45899999997,N
58156.19400000002,N
58156.96999999997,N
58157.78899999999,N
58158.59299999999,N
58159.370999999985,N
58160.16399999999,N
58160.975999999966,N
58161.773999999976,N
58162.53200000001,N
58163.299,N
58164.05199999997,N
58164.76199999999,N
58165.437999999966,N
58166.091000000015,N
58166.75,N
58167.44099999999,N
58168.16499999998,N
58168.908999999985,N
58169.598,N
58170.27299999999,N
58170.957999999984,N
58171.66599999997,N
58172.37300000002,N
58173.073999999964,N
58173.777,N
58174.494999999995,N
58175.246999999974,N
58176.00699999998,N
58176.76199999999,N
58177.50299999997,N
58178.225999999966,N
58178.92099999997,N
58179.62400000001,N
58180.32699999999,N
58181.033999999985,N
58181.73300000001,N
58182.43900000001,N
58183.157999999996,N
58183.89500000002,N
58184.64500000002,N
58185.402,N
58186.17699999997,N
58186.945999999996,N
58187.71299999999,N
58188.47100000002,N
58189.20399999997,N
58189.92499999999,N
58190.630999999994,N
58191.331000000006,N
58192.053000000014,N
58192.744999999995,N
58193.45399999997,N
58194.15299999999,N
58194.859,N
58195.53100000002,N
58196.18400000001,N
58196.832999999984,N
58197.48099999997,N
58198.12400000001,N
58198.773999999976,N
58199.42499999999,N
58200.062999999966,N
58200.69500000001,N
58201.34499999997,N
58202.00299999997,N
58202.65299999999,N
58203.30800000002,N
58203.945999999996,N
58204.57000000001,N
58205.20399999997,N
58205.84299999999,N
58206.494999999995,N
58207.13500000001,N
58207.75799999997,N
58208.37799999997,N
58208.99900000001,N
58209.63699999999,N
58210.303000000014,N
58210.984999999986,N
58211.67200000002,N
58212.39399999997,N
58213.13500000001,N
58213.871999999974,N
58214.59499999997,N
58215.322999999975,N
58216.027,N
58216.72399999999,N
58217.380999999994,N
58218.02899999998,N
58218.67599999998,N
58219.32699999999,N
58219.98800000001,N
58220.64299999998,N
58221.282999999996,N
58221.913,N
58222.53999999998,N
58223.186999999976,N
58223.83899999998,N
58224.49900000001,N
58225.168000000005,N
58225.82699999999,N
58226.48800000001,N
58227.130000000005,N
58227.745999999985,N
58228.418999999994,N
58229.082999999984,N
58229.755000000005,N
58230.41499999998,N
58231.076,N
58231.72399999999,N
58232.38799999998,N
58233.03700000001,N
58233.68599999999,N
58234.34899999999,N
58235.023999999976,N
58235.70199999999,N
58236.370999999985,N
58237.043999999994,N
58237.734,N
58238.41200000001,N
58239.08799999999,N
58239.75900000002,N
58240.43400000001,N
58241.109999999986,N
58241.79999999999,N
58242.467000000004,N
58243.119999999995,N
58243.77100000001,N
58244.413,N
58245.072999999975,N
58245.716000000015,N
58246.369999999995,N
58247.022,N
58247.65399999998,N
58248.27899999998,N
58248.91100000002,N
58249.54700000002,N
58250.207999999984,N
58250.879000000015,N
58251.522,N
58252.15100000001,N
58252.409999999974,N
58252.77999999997,A
58253.402,N
58254.023999999976,N
58254.64199999999,N
58255.25299999997,N
58255.864,N
58256.484,N
58257.109,N
58257.744999999995,N
58258.37599999999,N
58259.004000000015,N
58259.64299999998,N
58260.315,N
58260.984999999986,N
58261.64199999999,N
58262.27799999999,N
58262.94500000001,N
58263.629000000015,N
58264.32000000001,N
58264.98999999999,N
58265.63500000001,N
58266.312999999966,N
58267.0,N
58267.68400000001,N
58268.33799999999,N
58268.98200000002,N
58269.62799999997,N
58270.28100000002,N
58270.937999999966,N
58271.582999999984,N
58272.216000000015,N
58272.85800000001,N
58273.53999999998,N
58274.261,N
58275.054000000004,N
58275.80900000001,N
58276.48300000001,N
58277.14799999999,N
58277.80800000002,N
58278.46299999999,N
58279.109,N
58279.74300000002,N
58280.369999999995,N
58281.02600000001,N
58281.707999999984,N
58282.370999999985,N
58283.03999999998,N
58283.72100000002,N
58284.41499999998,N
58285.111999999965,N
58285.80499999999,N
58286.489,N
58287.178000000014,N
58287.86800000002,N
58288.56900000002,N
58289.26000000001,N
58289.946999999986,N
58290.63199999998,N
58291.35499999998,N
58292.02899999998,N
58292.69099999999,N
58293.36300000001,N
58294.03200000001,N
58294.70199999999,N
58295.348,N
58296.00299999997,N
58296.659999999974,N
58297.31699999998,N
58297.97999999998,N
58298.630000000005,N
58299.26699999999,N
58299.90600000002,N
58300.56900000002,N
58301.25199999998,N
58301.93400000001,N
58302.609999999986,N
58303.27899999998,N
58303.93900000001,N
58304.59999999998,N
58305.254000000015,N
58305.880000000005,N
58306.51699999999,N
58307.14600000001,N
58307.78100000002,N
58308.42999999999,N
58309.062999999966,N
58309.68900000001,N
58310.32799999998,N
58310.97399999999,N
58311.62799999997,N
58312.272,N
58312.90299999999,N
58313.52000000002,N
58314.15499999997,N
58314.782999999996,N
58315.43400000001,N
58316.092000000004,N
58316.76699999999,N
58317.457999999984,N
58318.13199999998,N
58318.80900000001,N
58319.47899999999,N
58320.15700000001,N
58320.821999999986,N
58321.47999999998,N
58322.119999999995,N
58322.76399999997,N
58323.41200000001,N
58324.07500000001,N
58324.72499999998,N
58325.35200000001,N
58326.004000000015,N
58326.66599999997,N
58327.34499999997,N
58328.00699999998,N
58328.64399999997,N
58329.293000000005,N
58329.92699999997,N
58330.57500000001,N
58331.212,N
58331.83600000001,N
58332.475999999966,N
58333.12300000002,N
58333.79800000001,N
58334.47100000002,N
58335.13199999998,N
58335.79599999997,N
58336.48300000001,N
58337.179000000004,N
58337.87400000001,N
58338.58399999997,N
58339.292000000016,N
58339.98099999997,N
58340.62599999999,N
58341.29999999999,N
58341.97100000002,N
58342.62400000001,N
58343.29099999997,N
58343.98800000001,N
58344.67599999998,N
58345.33799999999,N
58346.033999999985,N
58346.75799999997,N
58347.47700000001,N
58348.187999999966,N
58348.84999999998,N
58349.51000000001,N
58350.168000000005,N
58350.831999999995,N
58351.504000000015,N
58352.18199999997,N
58352.83500000002,N
58353.494000000006,N
58354.15100000001,N
58354.821999999986,N
58355.49300000002,N
58356.152,N
58356.83999999997,N
58357.543000000005,N
58358.24800000002,N
58358.919999999984,N
58359.598,N
58360.283999999985,N
58360.96399999998,N
58361.62300000002,N
58362.27999999997,N
58362.948999999964,N
58363.620999999985,N
58364.311999999976,N
58365.0,N
58365.70000000001,N
58366.408999999985,N
58367.11800000002,N
58367.811999999976,N
58368.494999999995,N
58369.17699999997,N
58369.85700000002,N
58370.51299999998,N
58371.15499999997,N
58371.799,N
58372.455000000016,N
58373.11800000002,N
58373.77000000002,N
58374.409999999974,N
58375.065,N
58375.75099999999,N
58376.46799999999,N
58377.147,N
58377.81799999997,N
58378.51299999998,N
58379.21899999998,N
58379.95199999999,N
58380.686999999976,N
58381.40700000001,N
58382.12400000001,N
58382.83799999999,N
58383.543999999994,N
58384.23099999997,N
58384.89399999997,N
58385.549,N
58386.207999999984,N
58386.869000000006,N
58387.53899999999,N
58388.20000000001,N
58388.869999999995,N
58389.544999999984,N
58390.22399999999,N
58390.91499999998,N
58391.58600000001,N
58392.22899999999,N
58392.880999999994,N
58393.54099999997,N
58394.207999999984,N
58394.880999999994,N
58395.580000000016,N
58396.27999999997,N
58396.937999999966,N
58397.57799999998,N
58398.26899999997,N
58398.935,N
58399.59899999999,N
58400.26899999997,N
58400.93900000001,N
58401.620999999985,N
58402.28600000002,N
58402.935,N
58403.57799999998,N
58404.25799999997,N
58404.95000000001,N
58405.67200000002,N
58406.375,N
58407.070999999996,N
58407.76000000001,N
58408.44500000001,N
58409.110999999975,N
58409.76000000001,N
58410.39799999999,N
58411.02600000001,N
58411.65499999997,N
58412.27899999998,N
58412.90100000001,N
58413.532999999996,N
58414.14799999999,N
58414.75900000002,N
58415.37799999997,N
58415.994999999995,N
58416.630000000005,N
58417.244000000006,N
58417.87599999999,N
58418.47499999998,N
58419.09899999999,N
58419.73200000002,N
58420.37599999999,N
58421.114,N
58421.83399999997,N
58422.505999999994,N
58423.14600000001,N
58423.78600000002,N
58424.41499999998,N
58425.027,N
58425.63299999997,N
58426.245999999985,N
58426.84999999998,N
58427.467000000004,N
58428.071999999986,N
58428.68400000001,N
58429.299,N
58429.90700000001,N
58430.51899999997,N
58431.111999999965,N
58431.71100000001,N
58432.30900000001,N
58432.92300000001,N
58433.55900000001,N
58434.216000000015,N
58434.88799999998,N
58435.533999999985,N
58436.167000000016,N
58436.81900000002,N
58437.484,N
58438.15299999999,N
58438.80800000002,N
58439.46499999997,N
58440.13400000002,N
58440.822999999975,N
58441.51199999999,N
58442.197999999975,N
58442.875,N
58443.582999999984,N
58444.33799999999,N
58445.082999999984,N
58445.799,N
58446.532999999996,N
58447.26000000001,N
58447.96000000002,N
58448.64199999999,N
58449.341000000015,N
58450.02999999997,N
58450.72200000001,N
58451.38299999997,N
58452.038,N
58452.686999999976,N
58453.34700000001,N
58454.011,N
58454.685,N
58455.36300000001,N
58456.043000000005,N
58456.728,N
58457.40399999998,N
58458.07799999998,N
58458.75699999998,N
58459.43099999998,N
58460.07899999997,N
58460.75099999999,N
58461.43300000002,N
58462.11800000002,N
58462.774999999965,N
58463.418000000005,N
58464.053000000014,N
58464.67200000002,N
58465.30499999999,N
58465.93300000002,N
58466.58799999999,N
58467.255999999994,N
58467.90299999999,N
58468.56099999999,N
58469.23200000002,N
58469.94199999998,N
58470.66100000002,N
58471.39600000001,N
58472.087,N
58472.792000000016,N
58473.49099999998,N
58474.19299999997,N
58474.88899999997,N
58475.581000000006,N
58476.272,N
58476.98099999997,N
58477.71499999997,N
58478.46100000001,N
58479.197999999975,N
58479.90100000001,N
58480.609,N
58481.331000000006,N
58482.05499999999,N
58482.75099999999,N
58483.43099999998,N
58484.10700000002,N
58484.820999999996,N
58485.522,N
58486.207999999984,N
58486.89199999999,N
58487.587,N
58488.33799999999,N
58489.100999999966,N
58489.81900000002,N
58490.54999999999,N
58491.255000000005,N
58491.966000000015,N
58492.674,N
58493.36800000002,N
58494.02899999998,N
58494.686999999976,N
58495.34299999999,N
58496.005999999994,N
58496.68199999997,N
58497.375,N
58498.04800000001,N
58498.755000000005,N
58499.51000000001,N
58500.26799999998,N
58500.96000000002,N
58501.61699999997,N
58502.266,N
58502.91200000001,N
58503.587,N
58504.27799999999,N
58504.97399999999,N
58505.65100000001,N
58506.33899999998,N
58507.024999999965,N
58507.706000000006,N
58508.34399999998,N
58508.98800000001,N
58509.625,N
58510.27899999998,N
58510.94199999998,N
58511.60599999997,N
58512.255000000005,N
58512.902,N
58513.562999999966,N
58514.23800000001,N
58514.929000000004,N
58515.58600000001,N
58516.22899999999,N
58516.890000000014,N
58517.55900000001,N
58518.27999999997,N
58519.02799999999,N
58519.77299999999,N
58520.45899999997,N
58521.168000000005,N
58521.89299999998,N
58522.58999999997,N
58523.29099999997,N
58523.957999999984,N
58524.68199999997,N
58525.41100000002,N
58526.11499999999,N
58526.822999999975,N
58527.51899999997,N
58528.20399999997,N
58528.880000000005,N
58529.554000000004,N
58530.234999999986,N
58530.93599999999,N
58531.658999999985,N
58532.36800000002,N
58533.042000000016,N
58533.70899999997,N
58534.407999999996,N
58535.091000000015,N
58535.76699999999,N
58536.47700000001,N
58537.201,N
58537.93599999999,N
58538.657999999996,N
58539.34700000001,N
58540.04800000001,N
58540.77100000001,N
58541.48999999999,N
58542.18300000002,N
58542.891,N
58543.62300000002,N
58544.37300000002,N
58545.109,N
58545.842000000004,N
58546.59399999998,N
58547.33999999997,N
58548.07000000001,N
58548.772,N
58549.505000000005,N
58550.23200000002,N
58550.93300000002,N
58551.62400000001,N
58552.31599999999,N
58552.99199999997,N
58553.65299999999,N
58554.32500000001,N
58554.99199999997,N
58555.63199999998,N
58556.244999999995,N
58556.84999999998,N
58557.47499999998,N
58558.121999999974,N
58558.75199999998,N
58558.859,N
58559.45299999998,N
58560.13199999998,N
58560.79999999999,N
58561.45199999999,N
58561.98300000001,N
58562.73800000001,N
58563.391,N
58564.65399999998,N
58565.27100000001,N
58565.90299999999,N
58566.52600000001,N
58567.167000000016,N
58567.82000000001,N
58568.48300000001,N
58569.14199999999,N
58569.80099999998,N
58570.478,N
58571.147,N
58571.812999999966,N
58572.46899999998,N
58573.148999999976,N
58573.81,N
58574.50900000002,N
58575.246999999974,N
58576.03100000002,N
58576.79999999999,N
58577.527,N
58578.26799999998,N
58578.98300000001,N
58579.65700000001,N
58580.35599999997,N
58581.100999999966,N
58581.92300000001,N
58582.723,N
58583.53600000002,N
58584.34600000002,N
58585.065,N
58585.755000000005,N
58586.462,N
58587.206000000006,N
58587.985999999975,N
58588.736999999965,N
58589.44400000002,N
58590.168999999994,N
58590.95299999998,N
58591.80499999999,N
58592.56,N
58593.26799999998,N
58593.985999999975,N
58594.728,N
58595.52999999997,N
58596.35700000002,N
58597.18199999997,N
58597.956999999995,N
58598.705000000016,N
58599.47200000001,N
58600.255999999994,N
58601.042000000016,N
58601.89600000001,N
58602.77100000001,N
58603.55099999998,N
58604.33399999997,N
58605.14799999999,N
58605.89199999999,N
58606.60800000001,N
58607.323999999964,N
58608.01299999998,N
58608.67999999999,N
58609.34899999999,N
58610.00099999999,N
58610.68400000001,N
58611.44199999998,N
58612.205000000016,N
58612.97200000001,N
58613.744000000006,N
58614.46499999997,N
58615.17200000002,N
58615.909999999974,N
58616.65100000001,N
58617.40600000002,N
58618.196999999986,N
58618.97399999999,N
58619.725999999966,N
58620.47200000001,N
58621.23300000001,N
58622.038,N
58622.841000000015,N
58623.641,N
58624.47700000001,N
58625.341000000015,N
58626.174,N
58627.03600000002,N
58627.95399999997,N
58628.853,N
58629.754000000015,N
58630.67599999998,N
58631.52600000001,N
58632.35700000002,N
58633.197999999975,N
58633.98300000001,N
58634.723,N
58635.48099999997,N
58636.32799999998,N
58637.25199999998,N
58638.163,N
58639.129000000015,N
58640.054000000004,N
58640.89299999998,N
58641.71000000002,N
58642.543999999994,N
58643.391,N
58644.24300000002,N
58645.15700000001,N
